Kansas St.,2004,50000.0
Kansas St.,2005,50000.0
Kansas St.,2006,50000.0
Kansas St.,2007,51000.0
Kansas St.,2008,50000.0
Kansas St.,2009,50000.0
Kansas St.,2010,50000.0
Kansas St.,2011,50000.0
Kansas St.,2012,50000.0
Kansas St.,2013,"50,000"
Kansas St.,2014,"50,000"
Kansas St.,2015,"50,000"
Kansas St.,2016,"50,000"
Kent St.,2000,29287.0
Kent St.,2001,29287.0
Kent St.,2002,29287.0
Kent St.,2003,29287.0
Kent St.,2004,29287.0
Kent St.,2005,29287.0
Kent St.,2006,29287.0
Kent St.,2007,30520.0
Kent St.,2008,25000.0
Kent St.,2009,25000.0
Kent St.,2010,25000.0
Kent St.,2011,25000.0
Kent St.,2012,25000.0
Kent St.,2013,"25,000"
Kent St.,2014,"25,000"
Kent St.,2015,"25,000"
Kent St.,2016,"25,000"
Kentucky,2000,67530.0
Kentucky,2001,67530.0
Kentucky,2002,67530.0
Kentucky,2003,67530.0
Kentucky,2004,67530.0
Kentucky,2005,67530.0
Kentucky,2006,67530.0
Kentucky,2007,67606.0
Kentucky,2008,67606.0
Kentucky,2009,67606.0
Kentucky,2010,67606.0
Kentucky,2011,67606.0
Kentucky,2012,67606.0
Kentucky,2013,"67,606"
Kentucky,2014,"67,606"
Kentucky,2015,"61,000"
Kentucky,2016,"61,000"
La.-Lafayette,2000,31000.0
La.-Lafayette,2001,31000.0
La.-Lafayette,2002,31000.0
La.-Lafayette,2003,31000.0
La.-Lafayette,2004,31000.0
La.-Lafayette,2005,31000.0
La.-Lafayette,2006,31000.0
La.-Lafayette,2007,31000.0
La.-Lafayette,2008,31000.0
La.-Lafayette,2009,31000.0
La.-Lafayette,2010,31000.0
La.-Lafayette,2011,31000.0
La.-Lafayette,2012,31000.0
La.-Lafayette,2013,"31,000"
La.-Lafayette,2014,"31,000"
La.-Lafayette,2015,"31,000"
La.-Lafayette,2016,"31,000"
La.-Monroe,2000,30427.0
La.-Monroe,2001,30427.0
La.-Monroe,2002,30427.0
La.-Monroe,2003,30427.0
La.-Monroe,2004,30427.0
La.-Monroe,2005,30427.0
La.-Monroe,2006,30427.0
La.-Monroe,2007,30427.0
La.-Monroe,2008,34310.0
La.-Monroe,2009,30427.0
La.-Monroe,2010,34310.0
La.-Monroe,2011,30427.0
La.-Monroe,2012,30427.0
La.-Monroe,2013,"30,427"
La.-Monroe,2014,"30,427"
La.-Monroe,2015,"30,427"
La.-Monroe,2016,"30,427"
Louisiana Tech,2000,30600.0
Louisiana Tech,2001,30600.0
Louisiana Tech,2002,30600.0
Louisiana Tech,2003,30600.0
Louisiana Tech,2004,30600.0
Louisiana Tech,2005,30600.0
Louisiana Tech,2006,30600.0
Louisiana Tech,2007,30600.0
Louisiana Tech,2008,30600.0
Louisiana Tech,2009,30600.0
Louisiana Tech,2010,30600.0
Louisiana Tech,2011,30600.0
Louisiana Tech,2012,30600.0
Louisiana Tech,2013,"30,600"
Louisiana Tech,2014,"27,717"
Louisiana Tech,2015,"28,019"
Louisiana Tech,2016,"28,019"
Louisville,2000,42000.0
Louisville,2001,42000.0
Louisville,2002,42000.0
Louisville,2003,42000.0
Louisville,2004,42000.0
Louisville,2005,42000.0
Louisville,2006,42000.0
Louisville,2007,42000.0
Louisville,2008,42000.0
Louisville,2009,42000.0
Louisville,2010,42000.0
Louisville,2011,55000.0
Louisville,2012,42000.0
Louisville,2013,"55,000"
Louisville,2014,"55,000"
Louisville,2015,"55,000"
Louisville,2016,"55,000"
LSU,2000,91600.0
LSU,2001,91600.0
LSU,2002,91600.0
LSU,2003,91600.0
LSU,2004,91600.0
LSU,2005,92400.0
LSU,2006,92400.0
LSU,2007,92400.0
LSU,2008,92400.0
LSU,2009,92400.0
LSU,2010,92400.0
LSU,2011,92400.0
LSU,2012,92400.0
LSU,2013,"92,400"
